<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.30	16:00:00	2386.49	2397.78	2385.76	2394.00	37500	0	4
2024.07.30	17:00:00	2394.00	2396.03	2387.56	2391.63	40048	0	4
2024.07.30	18:00:00	2391.63	2392.45	2383.40	2385.34	27957	0	4
2024.07.30	19:00:00	2385.31	2400.30	2384.97	2399.88	20473	0	4
2024.07.30	20:00:00	2399.88	2411.07	2399.83	2405.72	28626	0	4
2024.07.30	21:00:00	2405.72	2407.36	2403.67	2404.89	10815	0	4
2024.07.30	22:00:00	2404.89	2408.39	2403.79	2407.00	8285	0	9
2024.07.30	23:00:00	2406.97	2412.81	2406.89	2410.57	7438	0	4
2024.07.31	01:00:00	2409.53	2410.85	2407.98	2409.18	4066	0	13
2024.07.31	02:00:00	2409.18	2410.25	2408.50	2409.85	4576	0	13
2024.07.31	03:00:00	2409.85	2410.07	2407.91	2409.03	9781	0	10
2024.07.31	04:00:00	2409.03	2412.23	2403.94	2409.08	24628	0	4
2024.07.31	05:00:00	2409.10	2409.38	2404.13	2407.42	16587	0	4
2024.07.31	06:00:00	2407.28	2419.14	2407.20	2416.47	20693	0	4
2024.07.31	07:00:00	2416.47	2421.38	2414.39	2421.13	15702	0	4
2024.07.31	08:00:00	2421.13	2422.17	2417.25	2417.70	15291	0	8
2024.07.31	09:00:00	2417.70	2425.49	2416.44	2421.34	22172	0	4
2024.07.31	10:00:00	2421.37	2421.92	2415.89	2417.16	20579	0	4
2024.07.31	11:00:00	2417.16	2421.76	2415.44	2421.46	19053	0	5
2024.07.31	12:00:00	2421.46	2422.33	2417.90	2421.02	11850	0	4
2024.07.31	13:00:00	2421.02	2422.85	2417.58	2418.41	11204	0	4
2024.07.31	14:00:00	2418.41	2423.24	2418.06	2419.53	13978	0	5
2024.07.31	15:00:00	2419.53	2423.04	2417.31	2420.43	26726	0	4
2024.07.31	16:00:00	2420.44	2427.56	2417.78	2426.12	30056	0	4
2024.07.31	17:00:00	2426.19	2429.02	2419.16	2422.41	35252	0	4
2024.07.31	18:00:00	2422.41	2424.26	2420.06	2423.09	21398	0	4
2024.07.31	19:00:00	2423.09	2427.68	2422.43	2426.96	12467	0	9
2024.07.31	20:00:00	2426.96	2429.00	2425.46	2425.53	13575	0	4
2024.07.31	21:00:00	2425.80	2435.34	2421.39	2433.69	34570	0	4
2024.07.31	22:00:00	2433.65	2450.85	2431.10	2449.79	34895	0	4
2024.07.31	23:00:00	2449.79	2450.98	2446.08	2447.38	8909	0	4
2024.08.01	01:00:00	2448.46	2449.23	2446.80	2447.58	3316	0	8
2024.08.01	02:00:00	2447.58	2447.95	2443.44	2445.75	4996	0	4
2024.08.01	03:00:00	2445.75	2449.47	2445.21	2447.61	16115	0	6
2024.08.01	04:00:00	2447.61	2458.35	2446.04	2451.38	34629	0	4
2024.08.01	05:00:00	2451.38	2451.43	2437.29	2441.17	26806	0	4
2024.08.01	06:00:00	2441.17	2444.58	2439.29	2442.69	17437	0	4
2024.08.01	07:00:00	2442.69	2446.79	2442.44	2444.22	12364	0	4
2024.08.01	08:00:00	2444.21	2448.00	2443.61	2447.01	17207	0	4
2024.08.01	09:00:00	2447.01	2448.83	2444.08	2444.82	26798	0	5
2024.08.01	10:00:00	2444.82	2444.91	2439.88	2440.27	21379	0	4
2024.08.01	11:00:00	2440.26	2442.38	2433.19	2433.82	23389	0	4
2024.08.01	12:00:00	2433.82	2435.10	2430.18	2433.00	20055	0	4
2024.08.01	13:00:00	2433.00	2436.76	2431.98	2435.24	15269	0	4
2024.08.01	14:00:00	2435.22	2442.87	2434.33	2440.73	19838	0	4
2024.08.01	15:00:00	2440.73	2454.86	2440.31	2450.65	34687	0	4
2024.08.01	16:00:00	2450.65	2457.36	2448.48	2453.94	41105	0	4
2024.08.01	17:00:00	2453.94	2462.24	2443.17	2448.68	58648	0	4
2024.08.01	18:00:00	2448.61	2451.76	2442.10	2445.15	36278	0	4
2024.08.01	19:00:00	2445.18	2448.70	2443.37	2444.51	22818	0	4
2024.08.01	20:00:00	2444.51	2444.70	2435.74	2439.36	24884	0	4
2024.08.01	21:00:00	2439.36	2440.99	2434.93	2439.64	17274	0	4
2024.08.01	22:00:00	2439.66	2444.11	2438.28	2443.11	13910	0	4
2024.08.01	23:00:00	2443.12	2447.49	2441.75	2446.01	7165	0	4
2024.08.02	01:00:00	2446.19	2447.39	2443.62	2445.20	5825	0	4
2024.08.02	02:00:00	2445.20	2446.54	2444.14	2445.83	7104	0	13
2024.08.02	03:00:00	2445.83	2452.35	2443.88	2449.08	16776	0	4
2024.08.02	04:00:00	2449.09	2450.98	2434.79	2447.12	28155	0	4
2024.08.02	05:00:00	2447.13	2455.66	2446.68	2455.55	23502	0	4
2024.08.02	06:00:00	2455.55	2459.46	2451.58	2454.51	18146	0	4
2024.08.02	07:00:00	2454.52	2460.32	2454.24	2457.83	10486	0	9
2024.08.02	08:00:00	2457.83	2466.87	2457.56	2466.74	17039	0	4
2024.08.02	09:00:00	2466.73	2468.45	2462.42	2465.63	24706	0	4
2024.08.02	10:00:00	2465.63	2466.70	2460.20	2461.60	23272	0	4
2024.08.02	11:00:00	2461.60	2465.35	2460.96	2462.04	18227	0	4
2024.08.02	12:00:00	2462.04	2464.26	2460.83	2463.91	14184	0	7
2024.08.02	13:00:00	2463.91	2465.34	2460.82	2463.57	15220	0	4
2024.08.02	14:00:00	2463.57	2464.71	2457.56	2459.20	17506	0	4
2024.08.02	15:00:00	2459.19	2477.61	2454.97	2472.76	56210	0	4
2024.08.02	16:00:00	2472.76	2474.22	2455.76	2469.75	64976	0	4
2024.08.02	17:00:00	2469.68	2474.37	2428.14	2431.49	77957	0	4
2024.08.02	18:00:00	2431.51	2435.72	2410.70	2433.10	58557	0	4
2024.08.02	19:00:00	2433.10	2439.19	2426.29	2430.37	36116	0	4
2024.08.02	20:00:00	2430.37	2431.54	2422.95	2427.74	20880	0	4
2024.08.02	21:00:00	2427.74	2433.60	2426.31	2428.96	13887	0	4
2024.08.02	22:00:00	2428.97	2438.22	2425.64	2437.50	16185	0	4
2024.08.02	23:00:00	2437.50	2442.50	2435.46	2441.73	5795	0	4
2024.08.05	01:00:00	2443.83	2447.17	2437.64	2441.37	8669	0	4
2024.08.05	02:00:00	2441.37	2445.70	2439.06	2440.95	14416	0	4
2024.08.05	03:00:00	2440.96	2441.05	2413.63	2422.07	43720	0	4
2024.08.05	04:00:00	2422.07	2441.86	2420.12	2439.37	48662	0	4
2024.08.05	05:00:00	2439.37	2446.05	2433.03	2442.69	28697	0	4
2024.08.05	06:00:00	2442.69	2452.49	2442.64	2450.96	22814	0	4
2024.08.05	07:00:00	2450.96	2458.81	2450.84	2452.59	27899	0	4
2024.08.05	08:00:00	2452.58	2452.61	2432.27	2437.88	37374	0	4
2024.08.05	09:00:00	2437.89	2438.70	2422.02	2428.53	47575	0	4
2024.08.05	10:00:00	2428.59	2445.51	2424.53	2431.95	41309	0	4
2024.08.05	11:00:00	2431.95	2434.39	2423.23	2424.94	32699	0	4
2024.08.05	12:00:00	2424.94	2428.70	2419.12	2424.18	33246	0	4
2024.08.05	13:00:00	2424.18	2425.67	2408.13	2408.60	30808	0	4
2024.08.05	14:00:00	2408.60	2408.61	2383.25	2386.76	46872	0	4
2024.08.05	15:00:00	2386.76	2392.27	2363.96	2374.39	56072	0	4
2024.08.05	16:00:00	2374.39	2396.95	2374.39	2393.06	59412	0	4
2024.08.05	17:00:00	2393.15	2397.32	2386.83	2396.49	50316	0	4
2024.08.05	18:00:00	2396.49	2412.08	2396.39	2402.69	40621	0	4
2024.08.05	19:00:00	2402.69	2408.71	2399.00	2402.94	26733	0	4
2024.08.05	20:00:00	2402.94	2406.57	2400.16	2404.96	22057	0	4
2024.08.05	21:00:00	2404.96	2408.79	2403.67	2404.91	14013	0	14
2024.08.05	22:00:00	2404.91	2413.02	2404.55	2407.66	15073	0	7
2024.08.05	23:00:00	2407.66	2411.52	2405.28	2409.86	7711	0	15
2024.08.06	01:00:00	2410.67	2412.42	2407.82	2408.80	3861	0	17
2024.08.06	02:00:00	2408.80	2409.96	2404.31	2404.75	10602	0	7
2024.08.06	03:00:00	2404.76	2418.32	2404.51	2415.84	26547	0	4
2024.08.06	04:00:00	2415.84	2417.66	2410.67	2412.38	33401	0	12
2024.08.06	05:00:00	2412.38	2413.19	2405.81	2407.42	23249	0	4
2024.08.06	06:00:00	2407.42	2411.03	2406.52	2408.99	17039	0	15
2024.08.06	07:00:00	2408.99	2412.59	2406.38	2408.01	15066	0	4
2024.08.06	08:00:00	2407.99	2411.81	2398.14	2398.83	28587	0	5
2024.08.06	09:00:00	2398.83	2408.31	2394.82	2401.64	41004	0	10
2024.08.06	10:00:00	2401.64	2410.68	2401.54	2409.88	30925	0	10
2024.08.06	11:00:00	2409.88	2415.45	2408.16	2411.17	26440	0	10
2024.08.06	12:00:00	2411.17	2415.54	2410.33	2413.41	21925	0	10
2024.08.06	13:00:00	2413.39	2416.33	2411.60	2412.42	20252	0	10
2024.08.06	14:00:00	2412.42	2415.35	2410.09	2410.94	24074	0	10
2024.08.06	15:00:00	2410.94	2412.25	2391.81	2393.04	45327	0	10
2024.08.06	16:00:00	2393.04	2399.53	2388.81	2395.75	57211	0	10
2024.08.06	17:00:00	2395.75	2403.20	2386.31	2388.42	56712	0	10
2024.08.06	18:00:00	2388.46	2391.14	2381.57	2387.63	44477	0	10
2024.08.06	19:00:00	2387.63	2391.43	2385.67	2389.99	24213	0	10
2024.08.06	20:00:00	2389.98	2393.51	2387.64	2391.89	21741	0	10
2024.08.06	21:00:00	2391.89	2396.06	2391.35	2392.84	13331	0	10
2024.08.06	22:00:00	2392.84	2393.05	2386.45	2387.72	16542	0	10
2024.08.06	23:00:00	2387.72	2389.98	2386.95	2389.87	7251	0	10
2024.08.07	01:00:00	2390.85	2390.85	2388.02	2388.66	3295	0	10
2024.08.07	02:00:00	2388.66	2389.69	2382.84	2383.84	4929	0	10
2024.08.07	03:00:00	2383.84	2387.36	2381.16	2386.51	10251	0	10
2024.08.07	04:00:00	2386.55	2387.62	2379.04	2384.07	31023	0	10
2024.08.07	05:00:00	2384.07	2388.49	2380.88	2384.29	25494	0	10
2024.08.07	06:00:00	2384.30	2387.55	2383.28	2386.01	13503	0	10
2024.08.07	07:00:00	2385.98	2394.73	2385.76	2392.80	12439	0	10
2024.08.07	08:00:00	2392.78	2396.21	2388.67	2391.49	20261	0	10
2024.08.07	09:00:00	2391.49	2397.68	2389.66	2394.76	21383	0	10
2024.08.07	10:00:00	2394.77	2394.94	2388.04	2389.35	21154	0	10
2024.08.07	11:00:00	2389.35	2393.74	2388.26	2393.33	17244	0	10
2024.08.07	12:00:00	2393.33	2396.45	2392.47	2394.33	14641	0	10
2024.08.07	13:00:00	2394.33	2398.08	2393.16	2397.47	13145	0	10
2024.08.07	14:00:00	2397.44	2402.40	2394.26	2401.14	17348	0	10
2024.08.07	15:00:00	2401.14	2407.07	2398.98	2403.86	22880	0	10
2024.08.07	16:00:00	2403.86	2404.94	2397.07	2400.09	34323	0	10
2024.08.07	17:00:00	2400.06	2403.44	2397.98	2399.06	35862	0	10
2024.08.07	18:00:00	2399.09	2401.76	2392.06	2394.56	29392	0	10
2024.08.07	19:00:00	2394.55	2399.77	2392.82	2399.68	16207	0	10
2024.08.07	20:00:00	2399.68	2399.71	2389.51	2389.88	22146	0	10
2024.08.07	21:00:00	2389.86	2391.78	2383.87	2386.27	21115	0	10
2024.08.07	22:00:00	2386.27	2390.53	2385.36	2385.66	12718	0	10
2024.08.07	23:00:00	2385.66	2387.36	2381.74	2383.06	5973	0	10
2024.08.08	01:00:00	2381.56	2384.41	2380.95	2383.71	3715	0	10
2024.08.08	02:00:00	2383.71	2385.91	2382.83	2384.91	6681	0	10
2024.08.08	03:00:00	2384.91	2388.84	2383.26	2385.59	12669	0	10
2024.08.08	04:00:00	2385.59	2391.35	2385.02	2386.84	25309	0	10
2024.08.08	05:00:00	2386.82	2390.88	2386.29	2390.43	14708	0	10
2024.08.08	06:00:00	2390.44	2394.77	2388.66	2394.34	10951	0	10
2024.08.08	07:00:00	2394.34	2396.46	2392.71	2394.33	11459	0	10
2024.08.08	08:00:00	2394.33	2395.53	2392.46	2395.30	14086	0	10
2024.08.08	09:00:00	2395.30	2400.68	2392.69	2397.79	23802	0	10
2024.08.08	10:00:00	2397.80	2400.33	2394.82	2396.85	17057	0	10
2024.08.08	11:00:00	2396.85	2398.18	2392.90	2394.60	13152	0	10
2024.08.08	12:00:00	2394.60	2398.97	2393.88	2396.26	13782	0	10
2024.08.08	13:00:00	2396.26	2406.46	2396.25	2405.28	15484	0	10
2024.08.08	14:00:00	2405.28	2413.63	2404.95	2412.26	22343	0	10
2024.08.08	15:00:00	2412.26	2415.53	2407.09	2408.10	35973	0	10
2024.08.08	16:00:00	2408.10	2415.52	2402.39	2414.09	45538	0	10
2024.08.08	17:00:00	2414.09	2424.37	2409.28	2413.75	48051	0	10
2024.08.08	18:00:00	2413.74	2420.38	2411.85	2418.63	22186	0	10
2024.08.08	19:00:00	2418.63	2423.82	2416.70	2418.14	18475	0	10
2024.08.08	20:00:00	2418.14	2424.95	2415.82	2423.50	19466	0	10
2024.08.08	21:00:00	2423.50	2426.33	2422.32	2423.98	11119	0	10
2024.08.08	22:00:00	2423.98	2424.85	2421.59	2423.60	10069	0	10
2024.08.08	23:00:00	2423.61	2427.66	2423.04	2427.25	4421	0	10
2024.08.09	01:00:00	2426.84	2427.67	2424.59	2425.78	3988	0	10
2024.08.09	02:00:00	2425.78	2426.51	2422.88	2424.65	4194	0	10
2024.08.09	03:00:00	2424.65	2425.37	2422.59	2424.00	9168	0	10
2024.08.09	04:00:00	2424.02	2427.61	2420.09	2427.23	19839	0	10
2024.08.09	05:00:00	2427.23	2429.03	2422.39	2422.54	13572	0	10
2024.08.09	06:00:00	2422.53	2423.39	2419.39	2421.10	8585	0	10
2024.08.09	07:00:00	2421.10	2424.49	2420.25	2423.93	3917	0	10
2024.08.09	08:00:00	2423.93	2423.96	2417.17	2417.22	5738	0	10
2024.08.09	09:00:00	2417.22	2421.82	2416.92	2420.81	6051	0	10
2024.08.09	10:00:00	2420.81	2427.03	2420.37	2423.17	5262	0	10
2024.08.09	11:00:00	2423.17	2426.73	2422.25	2424.54	5061	0	10
2024.08.09	12:00:00	2424.54	2425.55	2422.72	2423.55	4246	0	10
2024.08.09	13:00:00	2423.55	2431.47	2423.06	2430.49	4485	0	10
2024.08.09	14:00:00	2430.49	2432.63	2425.21	2426.72	5519	0	10
2024.08.09	15:00:00	2426.72	2429.88	2423.90	2429.67	6718	0	10
2024.08.09	16:00:00	2429.67	2433.16	2421.15	2426.69	9089	0	10
2024.08.09	17:00:00	2426.69	2435.93	2425.45	2428.72	9446	0	10
2024.08.09	18:00:00	2428.72	2432.62	2426.57	2431.47	6667	0	10
2024.08.09	19:00:00	2431.47	2434.68	2427.65	2434.49	4821	0	10
2024.08.09	20:00:00	2434.49	2437.04	2430.51	2430.61	4695	0	10
2024.08.09	21:00:00	2430.61	2430.91	2427.28	2429.88	3554	0	10
2024.08.09	22:00:00	2429.88	2430.09	2427.42	2429.11	3227	0	10
2024.08.09	23:00:00	2429.11	2431.11	2429.11	2430.84	3016	0	10
2024.08.12	01:00:00	2429.68	2433.46	2427.05	2430.52	2460	0	10
2024.08.12	02:00:00	2430.52	2430.69	2427.40	2427.98	2128	0	10
2024.08.12	03:00:00	2427.98	2429.11	2426.82	2428.52	2519	0	10
2024.08.12	04:00:00	2428.52	2430.29	2424.69	2426.07	5202	0	10
2024.08.12	05:00:00	2426.07	2427.50	2423.88	2426.25	4172	0	10
2024.08.12	06:00:00	2426.25	2429.40	2425.76	2428.60	3385	0	10
2024.08.12	07:00:00	2428.60	2433.54	2428.28	2433.42	2345	0	10
2024.08.12	08:00:00	2433.42	2435.12	2429.20	2434.66	4836	0	10
2024.08.12	09:00:00	2434.66	2437.23	2433.75	2436.81	5446	0	10
2024.08.12	10:00:00	2436.82	2442.88	2435.61	2441.66	4932	0	10
2024.08.12	11:00:00	2441.66	2443.84	2439.67	2442.01	4897	0	10
2024.08.12	12:00:00	2442.01	2445.07	2440.64	2442.66	4529	0	10
2024.08.12	13:00:00	2442.66	2444.68	2441.48	2443.83	3731	0	10
2024.08.12	14:00:00	2443.83	2444.24	2439.69	2441.59	4545	0	10
2024.08.12	15:00:00	2441.59	2445.43	2441.44	2444.44	5256	0	10
2024.08.12	16:00:00	2444.44	2457.53	2442.16	2454.25	8582	0	10
2024.08.12	17:00:00	2454.25	2455.53	2444.63	2453.35	8878	0	10
2024.08.12	18:00:00	2453.35	2460.48	2452.97	2459.79	7730	0	10
2024.08.12	19:00:00	2459.79	2466.12	2459.08	2463.15	5977	0	10
2024.08.12	20:00:00	2463.15	2468.59	2461.79	2467.12	5069	0	10
2024.08.12	21:00:00	2467.12	2471.00	2466.49	2470.31	4503	0	10
2024.08.12	22:00:00	2470.31	2472.13	2469.78	2470.52	3239	0	10
2024.08.12	23:00:00	2470.51	2473.15	2470.49	2472.11	2193	0	10
2024.08.13	01:00:00	2471.97	2474.05	2470.05	2473.77	1692	0	10
2024.08.13	02:00:00	2473.77	2476.02	2472.76	2475.59	2196	0	10
2024.08.13	03:00:00	2475.59	2476.93	2468.52	2472.20	4505	0	10
2024.08.13	04:00:00	2472.20	2473.71	2460.97	2466.43	8076	0	10
2024.08.13	05:00:00	2466.43	2467.71	2461.50	2461.50	5081	0	10
2024.08.13	06:00:00	2461.50	2464.68	2461.38	2463.45	4796	0	10
2024.08.13	07:00:00	2463.45	2465.03	2460.23	2462.03	3637	0	10
2024.08.13	08:00:00	2462.03	2464.40	2458.49	2462.74	5603	0	10
2024.08.13	09:00:00	2462.74	2464.63	2461.18	2463.34	5460	0	10
2024.08.13	10:00:00	2463.34	2466.13	2460.79	2464.18	5725	0	10
2024.08.13	11:00:00	2464.18	2464.32	2458.94	2460.57	5460	0	10
2024.08.13	12:00:00	2460.57	2462.11	2458.94	2460.66	4141	0	10
2024.08.13	13:00:00	2460.66	2463.46	2459.43	2462.24	4532	0	10
2024.08.13	14:00:00	2462.24	2466.60	2461.52	2465.75	4691	0	10
2024.08.13	15:00:00	2465.75	2472.47	2464.35	2467.71	7601	0	10
2024.08.13	16:00:00	2467.71	2475.48	2459.04	2472.91	9494	0	10
2024.08.13	17:00:00	2472.91	2473.25	2464.24	2471.36	8297	0	10
2024.08.13	18:00:00	2471.36	2473.02	2466.04	2468.69	6204	0	10
2024.08.13	19:00:00	2468.69	2471.05	2466.35	2469.49	4673	0	10
2024.08.13	20:00:00	2469.49	2470.30	2465.97	2467.66	3845	0	10
2024.08.13	21:00:00	2467.66	2468.95	2466.38	2467.84	3492	0	10
2024.08.13	22:00:00	2467.84	2468.80	2462.27	2467.05	3361	0	10
2024.08.13	23:00:00	2467.05	2467.83	2464.60	2465.02	2234	0	10
2024.08.14	01:00:00	2466.93	2466.94	2463.93	2465.56	1165	0	10
2024.08.14	02:00:00	2465.56	2465.56	2463.00	2464.17	1909	0	10
2024.08.14	03:00:00	2464.17	2467.41	2464.03	2465.73	3277	0	10
2024.08.14	04:00:00	2465.73	2472.56	2464.65	2465.54	7129	0	10
2024.08.14	05:00:00	2465.54	2465.75	2455.41	2459.94	7248	0	10
2024.08.14	06:00:00	2459.94	2461.62	2458.80	2460.91	5151	0	10
2024.08.14	07:00:00	2460.91	2462.89	2460.14	2461.85	3362	0	10
2024.08.14	08:00:00	2461.84	2462.59	2459.30	2462.04	3700	0	10
2024.08.14	09:00:00	2462.04	2467.75	2460.40	2467.39	5691	0	10
2024.08.14	10:00:00	2467.39	2471.94	2466.38	2470.92	4809	0	10
2024.08.14	11:00:00	2470.92	2478.69	2468.77	2474.44	5214	0	10
2024.08.14	12:00:00	2474.44	2475.38	2471.12	2472.88	4179	0	10
2024.08.14	13:00:00	2472.88	2476.14	2470.51	2475.07	4041	0	10
2024.08.14	14:00:00	2475.07	2475.23	2471.76	2474.74	4021	0	10
2024.08.14	15:00:00	2474.74	2479.74	2462.54	2468.89	7860	0	10
2024.08.14	16:00:00	2468.89	2469.51	2449.39	2457.79	9395	0	10
2024.08.14	17:00:00	2457.79	2458.30	2447.01	2450.21	9190	0	10
2024.08.14	18:00:00	2450.21	2452.18	2441.55	2444.04	8010	0	10
2024.08.14	19:00:00	2444.04	2445.49	2438.14	2444.22	6143	0	10
2024.08.14	20:00:00	2444.22	2445.14	2440.37	2441.57	4344	0	10
2024.08.14	21:00:00	2441.57	2448.05	2440.69	2447.76	4086	0	10
2024.08.14	22:00:00	2447.76	2448.40	2444.30	2447.20	3269	0	10
2024.08.14	23:00:00	2447.20	2448.40	2446.61	2448.03	1945	0	10
2024.08.15	01:00:00	2447.77	2448.77	2446.32	2447.90	897	0	10
2024.08.15	02:00:00	2447.90	2449.53	2447.18	2449.48	1917	0	10
2024.08.15	03:00:00	2449.48	2454.27	2448.55	2450.22	3429	0	10
2024.08.15	04:00:00	2450.22	2453.50	2448.24	2450.67	7141	0	10
2024.08.15	05:00:00	2450.67	2452.56	2449.81	2451.43	5717	0	10
2024.08.15	06:00:00	2451.43	2454.32	2451.29	2453.69	3463	0	10
2024.08.15	07:00:00	2453.69	2455.50	2452.75	2453.38	3138	0	10
2024.08.15	08:00:00	2453.38	2455.10	2450.33	2453.89	4838	0	10
2024.08.15	09:00:00	2453.89	2458.81	2452.71	2455.98	6334	0	10
2024.08.15	10:00:00	2455.98	2456.62	2454.46	2455.84	4383	0	10
2024.08.15	11:00:00	2455.84	2457.19	2453.62	2455.44	4330	0	10
2024.08.15	12:00:00	2455.44	2457.20	2455.27	2456.75	3079	0	10
2024.08.15	13:00:00	2456.75	2460.31	2456.73	2458.19	3897	0	10
2024.08.15	14:00:00	2458.19	2464.18	2457.94	2463.50	4768	0	10
2024.08.15	15:00:00	2463.50	2470.06	2441.06	2441.09	9225	0	10
2024.08.15	16:00:00	2441.09	2451.46	2432.20	2444.44	11175	0	10
2024.08.15	17:00:00	2444.44	2458.44	2444.43	2452.27	9720	0	10
2024.08.15	18:00:00	2452.27	2459.54	2450.59	2458.44	7163	0	10
2024.08.15	19:00:00	2458.44	2459.90	2455.13	2455.72	4832	0	10
2024.08.15	20:00:00	2455.72	2456.44	2453.49	2455.46	4450	0	10
2024.08.15	21:00:00	2455.46	2458.32	2454.70	2458.27	3776	0	10
2024.08.15	22:00:00	2458.27	2461.61	2454.19	2455.56	4558	0	10
2024.08.15	23:00:00	2455.56	2457.50	2454.79	2456.44	2511	0	10
2024.08.16	01:00:00	2456.02	2456.20	2454.64	2454.86	711	0	10
2024.08.16	02:00:00	2454.86	2458.27	2454.41	2457.38	1820	0	10
2024.08.16	03:00:00	2457.38	2459.77	2456.95	2458.37	2946	0	10
2024.08.16	04:00:00	2458.37	2459.99	2455.77	2457.35	6564	0	10
2024.08.16	05:00:00	2457.35	2457.72	2453.61	2455.00	5486	0	10
2024.08.16	06:00:00	2455.00	2455.65	2450.75	2452.49	4629	0	10
2024.08.16	07:00:00	2452.49	2453.71	2452.01	2452.74	2359	0	10
2024.08.16	08:00:00	2452.74	2456.36	2452.64	2455.71	4151	0	10
2024.08.16	09:00:00	2455.71	2457.87	2454.65	2454.98	5726	0	10
2024.08.16	10:00:00	2454.98	2464.43	2451.15	2461.98	5265	0	10
2024.08.16	11:00:00	2461.98	2464.04	2459.16	2462.40	4515	0	10
2024.08.16	12:00:00	2462.40	2464.32	2461.28	2463.32	3675	0	10
2024.08.16	13:00:00	2463.32	2468.20	2462.88	2464.62	4793	0	10
2024.08.16	14:00:00	2464.62	2472.27	2464.62	2472.16	5412	0	10
2024.08.16	15:00:00	2472.16	2492.34	2471.35	2492.34	7911	0	10
2024.08.16	16:00:00	2492.34	2499.97	2483.69	2494.40	10302	0	10
2024.08.16	17:00:00	2494.40	2494.88	2477.57	2487.21	10135	0	10
2024.08.16	18:00:00	2487.21	2492.29	2485.73	2491.77	6995	0	10
2024.08.16	19:00:00	2491.77	2497.85	2491.73	2495.91	6221	0	10
2024.08.16	20:00:00	2495.91	2500.11	2493.16	2499.76	5061	0	10
2024.08.16	21:00:00	2499.76	2505.56	2498.49	2503.32	4648	0	10
2024.08.16	22:00:00	2503.32	2508.93	2501.77	2507.87	4186	0	10
2024.08.16	23:00:00	2507.87	2509.72	2505.45	2507.65	4324	0	10
2024.08.19	01:00:00	2509.18	2510.00	2502.16	2504.90	3242	0	10
2024.08.19	02:00:00	2504.90	2506.81	2503.47	2506.44	1520	0	10
2024.08.19	03:00:00	2506.44	2506.79	2500.35	2502.13	4301	0	10
2024.08.19	04:00:00	2502.13	2505.86	2495.01	2498.14	8815	0	10
2024.08.19	05:00:00	2498.14	2503.93	2496.25	2503.46	5598	0	10
2024.08.19	06:00:00	2503.52	2505.81	2500.07	2503.32	5668	0	10
2024.08.19	07:00:00	2503.32	2504.66	2498.83	2500.65	4388	0	10
2024.08.19	08:00:00	2500.65	2502.38	2499.12	2501.12	5945	0	10
2024.08.19	09:00:00	2501.12	2505.17	2499.71	2502.16	6702	0	10
2024.08.19	10:00:00	2502.16	2504.97	2499.75	2503.07	5288	0	10
2024.08.19	11:00:00	2503.07	2507.17	2502.34	2503.14	5027	0	10
2024.08.19	12:00:00	2503.14	2503.96	2499.81	2499.95	3963	0	10
2024.08.19	13:00:00	2499.95	2500.10	2489.56	2489.78	5193	0	10
2024.08.19	14:00:00	2489.78	2495.19	2486.54	2494.55	5721	0	10
2024.08.19	15:00:00	2494.55	2495.46	2488.77	2491.17	6593	0	10
2024.08.19	16:00:00	2491.17	2495.88	2485.68	2494.74	8674	0	10
2024.08.19	17:00:00	2494.74	2504.79	2493.91	2501.25	8547	0	10
2024.08.19	18:00:00	2501.25	2505.95	2499.96	2504.02	6312	0	10
2024.08.19	19:00:00	2504.02	2507.48	2501.95	2505.53	5005	0	10
2024.08.19	20:00:00	2505.53	2505.85	2500.77	2503.18	4078	0	10
2024.08.19	21:00:00	2503.18	2504.86	2502.51	2504.27	2741	0	10
2024.08.19	22:00:00	2504.27	2505.81	2503.08	2505.57	2663	0	10
2024.08.19	23:00:00	2505.57	2505.58	2503.38	2504.26	1647	0	10
2024.08.20	01:00:00	2503.41	2504.59	2502.14	2504.33	890	0	10
2024.08.20	02:00:00	2504.33	2504.33	2502.50	2503.65	1494	0	10
2024.08.20	03:00:00	2503.65	2506.83	2503.35	2504.95	3666	0	10
2024.08.20	04:00:00	2504.95	2508.19	2500.97	2501.95	6886	0	10
2024.08.20	05:00:00	2501.96	2502.49	2498.72	2499.68	5510	0	10
2024.08.20	06:00:00	2499.64	2502.34	2499.13	2501.80	3617	0	10
2024.08.20	07:00:00	2501.80	2502.81	2499.54	2500.85	2656	0	10
2024.08.20	08:00:00	2500.85	2503.64	2499.52	2499.54	4156	0	10
2024.08.20	09:00:00	2499.54	2505.68	2497.35	2502.53	5663	0	10
2024.08.20	10:00:00	2502.53	2515.10	2501.22	2514.95	5685	0	10
2024.08.20	11:00:00	2514.95	2523.11	2514.38	2519.85	8095	0	10
2024.08.20	12:00:00	2519.85	2525.20	2519.85	2521.72	5566	0	10
2024.08.20	13:00:00	2521.72	2524.51	2521.23	2522.92	3960	0	10
2024.08.20	14:00:00	2522.92	2527.08	2522.22	2526.31	4315	0	10
2024.08.20	15:00:00	2526.31	2529.23	2521.69	2526.91	6891	0	10
2024.08.20	16:00:00	2526.91	2531.65	2519.90	2529.91	8812	0	10
2024.08.20	17:00:00	2529.91	2530.23	2520.42	2523.83	8494	0	10
2024.08.20	18:00:00	2523.83	2524.02	2505.82	2508.53	8127	0	10
