<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.19	04:00:00	1675.96	1676.93	1671.27	1671.72	3469	0	0
2022.09.19	05:00:00	1671.68	1671.86	1668.22	1671.56	3186	0	0
2022.09.19	06:00:00	1671.54	1671.54	1668.51	1669.23	1982	0	0
2022.09.19	07:00:00	1669.22	1669.30	1666.84	1668.49	1730	0	0
2022.09.19	08:00:00	1668.50	1669.71	1667.33	1667.65	2722	0	0
2022.09.19	09:00:00	1667.60	1667.60	1664.86	1666.06	4336	0	0
2022.09.19	10:00:00	1666.05	1666.06	1659.67	1662.76	4486	0	0
2022.09.19	11:00:00	1662.80	1666.83	1661.02	1662.58	4060	0	0
2022.09.19	12:00:00	1662.58	1665.06	1662.28	1663.86	3399	0	0
2022.09.19	13:00:00	1663.80	1665.84	1662.13	1665.10	3486	0	0
2022.09.19	14:00:00	1665.09	1665.98	1660.74	1661.96	4536	0	0
2022.09.19	15:00:00	1662.04	1667.64	1661.36	1664.92	5907	0	0
2022.09.19	16:00:00	1664.96	1668.21	1662.32	1664.68	6667	0	0
2022.09.19	17:00:00	1664.66	1673.07	1663.48	1671.98	7081	0	0
2022.09.19	18:00:00	1671.99	1675.30	1670.63	1670.63	5728	0	0
2022.09.19	19:00:00	1670.71	1672.09	1669.61	1670.77	4267	0	0
2022.09.19	20:00:00	1670.80	1671.50	1668.94	1670.84	3338	0	0
2022.09.19	21:00:00	1670.87	1672.06	1669.75	1671.09	2976	0	0
2022.09.19	22:00:00	1671.12	1674.82	1671.12	1674.60	3080	0	0
2022.09.19	23:00:00	1674.51	1675.99	1674.21	1675.69	1367	0	0
2022.09.20	01:00:00	1675.66	1676.11	1675.21	1675.56	1065	0	0
2022.09.20	02:00:00	1675.53	1675.95	1674.92	1675.80	1407	0	0
2022.09.20	03:00:00	1675.81	1679.27	1675.34	1676.14	3280	0	0
2022.09.20	04:00:00	1676.15	1676.98	1673.36	1674.39	4253	0	0
2022.09.20	05:00:00	1674.40	1677.76	1674.40	1676.77	3292	0	0
2022.09.20	06:00:00	1676.72	1677.86	1675.86	1677.01	2369	0	0
2022.09.20	07:00:00	1677.25	1677.25	1673.21	1673.48	2075	0	0
2022.09.20	08:00:00	1673.50	1673.50	1670.44	1670.72	2940	0	0
2022.09.20	09:00:00	1670.82	1674.80	1670.26	1673.00	4922	0	0
2022.09.20	10:00:00	1673.04	1675.88	1671.95	1672.57	5509	0	0
2022.09.20	11:00:00	1672.51	1672.53	1668.01	1668.90	4720	0	0
2022.09.20	12:00:00	1668.86	1670.29	1666.62	1667.80	4407	0	0
2022.09.20	13:00:00	1667.84	1669.59	1666.13	1668.58	3651	0	0
2022.09.20	14:00:00	1668.60	1670.26	1666.48	1668.81	4269	0	0
2022.09.20	15:00:00	1668.89	1669.29	1665.25	1667.86	6189	0	0
2022.09.20	16:00:00	1667.82	1668.82	1659.98	1665.15	7330	0	0
2022.09.20	17:00:00	1665.19	1666.20	1660.76	1665.37	7312	0	0
2022.09.20	18:00:00	1665.36	1666.85	1664.16	1665.58	5453	0	0
2022.09.20	19:00:00	1665.64	1665.83	1663.21	1664.01	4018	0	0
2022.09.20	20:00:00	1664.03	1666.15	1661.58	1665.01	4448	0	0
2022.09.20	21:00:00	1664.99	1665.85	1662.97	1664.02	3854	0	0
2022.09.20	22:00:00	1664.00	1666.33	1663.56	1665.08	3593	0	0
2022.09.20	23:00:00	1665.04	1665.61	1664.24	1664.88	1428	0	0
2022.09.21	01:00:00	1664.55	1665.21	1664.15	1665.21	977	0	0
2022.09.21	02:00:00	1665.31	1666.72	1665.20	1666.44	1074	0	0
2022.09.21	03:00:00	1666.45	1667.47	1663.75	1664.01	2790	0	0
2022.09.21	04:00:00	1664.03	1665.29	1663.60	1664.77	3782	0	0
2022.09.21	05:00:00	1664.75	1666.46	1664.28	1665.00	3317	0	0
2022.09.21	06:00:00	1664.99	1665.56	1662.87	1663.78	2385	0	0
2022.09.21	07:00:00	1663.75	1663.78	1661.67	1662.04	1810	0	0
2022.09.21	08:00:00	1662.07	1666.38	1661.93	1665.90	2890	0	0
2022.09.21	09:00:00	1665.92	1676.24	1664.97	1671.36	7079	0	0
2022.09.21	10:00:00	1671.42	1673.90	1670.64	1671.04	5800	0	0
2022.09.21	11:00:00	1670.98	1672.18	1669.48	1671.15	4304	0	0
2022.09.21	12:00:00	1671.16	1674.93	1670.94	1673.40	3804	0	0
2022.09.21	13:00:00	1673.39	1676.24	1673.27	1674.51	3366	0	0
2022.09.21	14:00:00	1674.51	1677.48	1673.05	1675.15	4283	0	0
2022.09.21	15:00:00	1675.16	1676.38	1672.74	1674.27	5592	0	0
2022.09.21	16:00:00	1674.21	1675.10	1671.54	1672.07	6622	0	0
2022.09.21	17:00:00	1672.05	1673.02	1666.22	1668.12	7030	0	0
2022.09.21	18:00:00	1668.16	1668.97	1665.77	1667.57	4950	0	0
2022.09.21	19:00:00	1667.56	1667.84	1665.01	1665.31	3542	0	0
2022.09.21	20:00:00	1665.30	1670.83	1664.90	1668.69	3684	0	0
2022.09.21	21:00:00	1668.67	1688.03	1653.98	1685.96	10472	0	0
2022.09.21	22:00:00	1685.99	1687.70	1670.11	1672.47	8980	0	0
2022.09.21	23:00:00	1672.51	1674.74	1672.16	1673.75	2128	0	0
2022.09.22	01:00:00	1673.61	1673.87	1670.33	1671.12	1530	0	0
2022.09.22	02:00:00	1671.09	1671.65	1665.91	1667.09	2199	0	0
2022.09.22	03:00:00	1667.16	1667.20	1660.42	1660.54	4046	0	0
2022.09.22	04:00:00	1660.54	1660.90	1656.76	1659.96	5470	0	0
2022.09.22	05:00:00	1659.89	1664.73	1658.20	1663.76	4351	0	0
2022.09.22	06:00:00	1663.75	1663.75	1659.84	1660.54	3274	0	0
2022.09.22	07:00:00	1660.52	1661.70	1659.32	1660.54	2401	0	0
2022.09.22	08:00:00	1660.49	1663.69	1660.13	1661.04	3292	0	0
2022.09.22	09:00:00	1661.03	1662.94	1658.47	1659.22	5645	0	0
2022.09.22	10:00:00	1659.18	1661.27	1655.69	1658.89	7077	0	0
2022.09.22	11:00:00	1658.93	1678.11	1657.96	1670.86	9004	0	0
2022.09.22	12:00:00	1670.85	1673.25	1666.50	1666.58	6294	0	0
2022.09.22	13:00:00	1666.56	1669.32	1665.24	1668.42	5411	0	0
2022.09.22	14:00:00	1668.41	1672.82	1664.80	1672.18	7608	0	0
2022.09.22	15:00:00	1672.20	1684.92	1671.37	1681.92	8311	0	0
2022.09.22	16:00:00	1681.88	1681.88	1672.00	1673.39	8877	0	0
2022.09.22	17:00:00	1673.38	1678.02	1670.57	1671.01	8470	0	0
2022.09.22	18:00:00	1670.94	1672.96	1667.96	1671.50	7204	0	0
2022.09.22	19:00:00	1671.54	1676.37	1670.63	1674.06	6016	0	0
2022.09.22	20:00:00	1674.07	1674.50	1671.73	1672.01	4729	0	0
2022.09.22	21:00:00	1671.98	1672.29	1669.37	1670.04	4596	0	0
2022.09.22	22:00:00	1670.06	1674.46	1670.06	1671.84	4045	0	0
2022.09.22	23:00:00	1671.87	1672.51	1671.20	1671.22	1615	0	0
2022.09.23	01:00:00	1671.17	1671.67	1670.50	1671.32	1251	0	0
2022.09.23	02:00:00	1671.30	1672.98	1671.16	1672.78	1017	0	0
2022.09.23	03:00:00	1672.77	1674.86	1672.27	1674.28	2330	0	0
2022.09.23	04:00:00	1674.30	1675.96	1671.50	1672.85	3396	0	0
2022.09.23	05:00:00	1672.87	1672.88	1669.44	1670.53	3014	0	0
2022.09.23	06:00:00	1670.56	1671.56	1668.61	1669.17	2217	0	0
2022.09.23	07:00:00	1669.26	1669.86	1668.26	1668.68	2005	0	0
2022.09.23	08:00:00	1668.67	1672.50	1668.39	1672.04	2903	0	0
2022.09.23	09:00:00	1672.03	1674.18	1669.70	1670.54	4912	0	0
2022.09.23	10:00:00	1670.52	1670.84	1666.36	1667.43	6590	0	0
2022.09.23	11:00:00	1667.44	1668.29	1660.82	1661.61	5974	0	0
2022.09.23	12:00:00	1661.63	1663.08	1652.75	1657.23	7162	0	0
2022.09.23	13:00:00	1657.18	1658.31	1641.37	1643.59	7194	0	0
2022.09.23	14:00:00	1643.50	1648.66	1641.59	1647.77	7837	0	0
2022.09.23	15:00:00	1647.47	1650.75	1642.98	1646.15	7537	0	0
2022.09.23	16:00:00	1646.14	1657.88	1643.37	1644.98	9020	0	0
2022.09.23	17:00:00	1644.94	1647.59	1641.59	1643.51	8306	0	0
2022.09.23	18:00:00	1643.55	1649.09	1643.48	1646.20	6566	0	0
2022.09.23	19:00:00	1646.22	1648.30	1645.35	1646.29	5133	0	0
2022.09.23	20:00:00	1646.23	1648.46	1643.56	1644.53	4556	0	0
2022.09.23	21:00:00	1644.55	1645.43	1639.76	1640.34	4537	0	0
2022.09.23	22:00:00	1640.30	1645.09	1640.30	1643.06	4887	0	0
2022.09.23	23:00:00	1643.10	1645.26	1643.02	1643.87	1720	0	0
2022.09.26	01:00:00	1643.92	1645.69	1640.36	1644.05	2014	0	0
2022.09.26	02:00:00	1643.85	1644.62	1642.53	1644.11	1762	0	0
2022.09.26	03:00:00	1644.12	1645.61	1626.97	1627.96	4648	0	0
2022.09.26	04:00:00	1627.87	1645.51	1627.67	1640.47	6646	0	0
2022.09.26	05:00:00	1640.47	1641.96	1638.55	1640.10	3915	0	0
2022.09.26	06:00:00	1640.01	1641.63	1638.50	1638.50	3271	0	0
2022.09.26	07:00:00	1638.49	1640.32	1635.10	1635.39	3104	0	0
2022.09.26	08:00:00	1635.40	1640.25	1634.67	1636.96	3922	0	0
2022.09.26	09:00:00	1636.94	1640.33	1635.62	1637.79	5733	0	0
2022.09.26	10:00:00	1637.71	1649.77	1636.99	1644.08	8068	0	0
2022.09.26	11:00:00	1644.16	1647.58	1642.76	1646.52	6568	0	0
2022.09.26	12:00:00	1646.55	1647.08	1641.36	1641.96	5684	0	0
2022.09.26	13:00:00	1641.98	1642.39	1636.27	1639.44	5589	0	0
2022.09.26	14:00:00	1639.49	1641.38	1637.96	1639.98	5928	0	0
2022.09.26	15:00:00	1639.95	1647.78	1639.90	1646.08	7320	0	0
2022.09.26	16:00:00	1646.03	1647.70	1642.65	1646.27	7447	0	0
2022.09.26	17:00:00	1646.26	1648.31	1643.00	1644.09	7907	0	0
2022.09.26	18:00:00	1644.13	1645.22	1634.23	1634.39	7786	0	0
2022.09.26	19:00:00	1634.47	1635.24	1627.84	1631.20	6238	0	0
2022.09.26	20:00:00	1631.30	1631.31	1621.80	1624.44	6459	0	0
2022.09.26	21:00:00	1624.48	1627.81	1622.33	1627.34	5053	0	0
2022.09.26	22:00:00	1627.37	1631.35	1623.76	1624.30	5859	0	0
2022.09.26	23:00:00	1624.31	1624.54	1621.14	1622.45	2197	0	0
2022.09.27	01:00:00	1621.69	1627.46	1621.69	1627.43	1619	0	0
2022.09.27	02:00:00	1627.52	1628.70	1626.08	1627.73	1633	0	0
2022.09.27	03:00:00	1627.71	1631.02	1627.60	1630.81	3817	0	0
2022.09.27	04:00:00	1630.74	1633.02	1629.21	1630.12	4596	0	0
2022.09.27	05:00:00	1630.14	1630.71	1628.61	1630.46	3089	0	0
2022.09.27	06:00:00	1630.47	1631.74	1629.04	1631.21	2580	0	0
2022.09.27	07:00:00	1631.19	1632.26	1630.96	1631.67	2148	0	0
2022.09.27	08:00:00	1631.68	1636.38	1631.15	1636.05	3386	0	0
2022.09.27	09:00:00	1635.95	1638.01	1633.63	1635.58	5496	0	0
2022.09.27	10:00:00	1635.59	1640.59	1635.57	1637.37	6417	0	0
2022.09.27	11:00:00	1637.29	1638.04	1633.78	1635.77	5658	0	0
2022.09.27	12:00:00	1635.82	1637.13	1632.46	1633.05	4681	0	0
2022.09.27	13:00:00	1633.06	1638.15	1632.90	1637.07	5349	0	0
2022.09.27	14:00:00	1637.04	1642.41	1636.60	1636.71	5859	0	0
2022.09.27	15:00:00	1636.76	1640.53	1634.86	1635.40	6706	0	0
2022.09.27	16:00:00	1635.34	1640.02	1634.58	1639.11	7939	0	0
2022.09.27	17:00:00	1639.09	1639.09	1632.86	1636.33	8564	0	0
2022.09.27	18:00:00	1636.15	1637.94	1631.90	1634.13	6535	0	0
2022.09.27	19:00:00	1634.18	1634.19	1628.34	1629.50	5313	0	0
2022.09.27	20:00:00	1629.51	1631.04	1626.81	1630.96	5572	0	0
2022.09.27	21:00:00	1630.98	1632.65	1629.28	1631.63	4534	0	0
2022.09.27	22:00:00	1631.61	1631.68	1626.75	1627.30	4519	0	0
2022.09.27	23:00:00	1627.38	1629.70	1627.38	1629.21	1798	0	0
2022.09.28	01:00:00	1628.58	1630.42	1628.39	1629.97	1142	0	0
2022.09.28	02:00:00	1629.99	1629.99	1627.77	1628.87	1395	0	0
2022.09.28	03:00:00	1628.85	1630.58	1625.32	1626.92	3454	0	0
2022.09.28	04:00:00	1626.76	1627.38	1623.53	1623.94	5325	0	0
2022.09.28	05:00:00	1624.00	1625.40	1623.06	1624.43	4109	0	0
2022.09.28	06:00:00	1624.85	1626.36	1624.36	1624.67	2794	0	0
2022.09.28	07:00:00	1624.61	1625.72	1622.90	1623.51	2678	0	0
2022.09.28	08:00:00	1623.50	1625.58	1622.67	1623.27	3495	0	0
2022.09.28	09:00:00	1623.26	1624.35	1620.08	1621.78	5462	0	0
2022.09.28	10:00:00	1621.77	1623.87	1614.86	1621.93	7528	0	0
2022.09.28	11:00:00	1621.97	1624.33	1618.63	1620.16	6746	0	0
2022.09.28	12:00:00	1620.17	1620.38	1616.16	1616.68	5631	0	0
2022.09.28	13:00:00	1616.69	1631.67	1615.94	1628.82	9002	0	0
2022.09.28	14:00:00	1628.83	1630.23	1622.44	1624.45	7425	0	0
2022.09.28	15:00:00	1624.46	1638.22	1624.23	1635.14	8315	0	0
2022.09.28	16:00:00	1634.87	1652.59	1633.83	1649.28	8865	0	0
2022.09.28	17:00:00	1649.27	1654.05	1646.75	1650.58	8568	0	0
2022.09.28	18:00:00	1650.55	1659.94	1649.74	1658.73	7828	0	0
2022.09.28	19:00:00	1658.74	1660.85	1655.28	1659.26	6353	0	0
2022.09.28	20:00:00	1659.24	1662.72	1658.78	1660.68	5753	0	0
2022.09.28	21:00:00	1660.64	1662.24	1658.90	1661.94	4827	0	0
2022.09.28	22:00:00	1661.88	1662.40	1658.83	1660.64	4584	0	0
2022.09.28	23:00:00	1660.66	1660.76	1658.87	1659.92	2188	0	0
2022.09.29	01:00:00	1659.85	1660.06	1657.52	1657.58	1438	0	0
2022.09.29	02:00:00	1657.61	1658.32	1656.15	1656.15	1281	0	0
2022.09.29	03:00:00	1656.22	1657.06	1652.92	1653.96	3366	0	0
2022.09.29	04:00:00	1653.97	1659.41	1653.97	1655.76	5104	0	0
2022.09.29	05:00:00	1655.76	1655.76	1652.52	1653.42	4150	0	0
2022.09.29	06:00:00	1653.40	1655.23	1652.01	1654.36	3202	0	0
2022.09.29	07:00:00	1654.38	1654.53	1652.04	1652.30	2229	0	0
2022.09.29	08:00:00	1652.34	1652.57	1642.89	1644.01	4652	0	0
2022.09.29	09:00:00	1643.98	1647.55	1641.53	1647.24	5874	0	0
2022.09.29	10:00:00	1647.41	1647.41	1641.72	1644.98	6701	0	0
2022.09.29	11:00:00	1645.03	1648.05	1643.46	1644.24	6447	0	0
2022.09.29	12:00:00	1644.18	1651.24	1644.18	1647.81	6426	0	0
2022.09.29	13:00:00	1647.85	1651.10	1646.08	1650.03	5425	0	0
2022.09.29	14:00:00	1650.09	1652.25	1648.04	1651.40	5982	0	0
2022.09.29	15:00:00	1651.49	1656.15	1647.88	1649.42	7870	0	0
2022.09.29	16:00:00	1649.47	1658.16	1649.47	1653.28	8573	0	0
2022.09.29	17:00:00	1653.31	1655.54	1644.56	1653.35	8601	0	0
2022.09.29	18:00:00	1653.37	1662.02	1653.03	1660.06	7391	0	0
2022.09.29	19:00:00	1659.95	1664.87	1658.85	1658.89	5671	0	0
2022.09.29	20:00:00	1658.88	1661.99	1657.76	1658.20	4604	0	0
2022.09.29	21:00:00	1658.23	1659.71	1657.22	1658.92	4343	0	0
2022.09.29	22:00:00	1658.90	1662.19	1658.33	1661.16	4707	0	0
2022.09.29	23:00:00	1660.88	1661.08	1659.59	1660.57	1983	0	0
2022.09.30	01:00:00	1660.77	1664.23	1660.30	1663.14	1385	0	0
2022.09.30	02:00:00	1663.15	1665.18	1662.20	1664.60	1716	0	0
2022.09.30	03:00:00	1664.61	1665.30	1662.23	1664.75	3178	0	0
2022.09.30	04:00:00	1664.78	1664.92	1661.39	1661.55	4474	0	0
2022.09.30	05:00:00	1661.43	1664.01	1659.24	1663.32	3951	0	0
2022.09.30	06:00:00	1663.33	1663.89	1661.92	1662.24	2966	0	0
2022.09.30	07:00:00	1662.28	1663.45	1661.22	1663.06	2416	0	0
2022.09.30	08:00:00	1663.09	1668.05	1662.86	1667.59	4002	0	0
2022.09.30	09:00:00	1667.65	1669.82	1664.91	1669.68	5507	0	0
2022.09.30	10:00:00	1669.69	1674.26	1668.73	1673.11	7039	0	0
2022.09.30	11:00:00	1673.24	1674.12	1669.60	1671.96	6198	0	0
2022.09.30	12:00:00	1672.13	1672.42	1667.10	1667.57	5577	0	0
2022.09.30	13:00:00	1667.56	1670.14	1664.82	1665.86	5791	0	0
2022.09.30	14:00:00	1665.91	1666.70	1662.71	1663.31	5427	0	0
2022.09.30	15:00:00	1663.35	1669.53	1662.26	1664.55	7750	0	0
2022.09.30	16:00:00	1664.71	1670.98	1662.02	1670.10	8344	0	0
2022.09.30	17:00:00	1670.14	1675.35	1669.64	1673.11	8444	0	0
2022.09.30	18:00:00	1673.13	1674.62	1670.44	1671.33	6515	0	0
2022.09.30	19:00:00	1671.35	1671.74	1664.03	1664.06	4368	0	0
2022.09.30	20:00:00	1664.09	1665.96	1661.03	1662.99	4357	0	0
2022.09.30	21:00:00	1663.05	1664.79	1661.45	1662.07	4239	0	0
2022.09.30	22:00:00	1662.13	1663.24	1660.17	1661.80	5185	0	0
2022.09.30	23:00:00	1661.80	1662.50	1660.56	1660.85	1979	0	0
2022.10.03	01:00:00	1662.08	1665.33	1660.35	1664.60	1942	0	0
2022.10.03	02:00:00	1664.60	1664.90	1663.71	1664.21	1834	0	0
2022.10.03	03:00:00	1664.15	1665.33	1663.75	1664.30	3311	0	0
2022.10.03	04:00:00	1664.37	1669.48	1664.10	1668.88	3895	0	0
2022.10.03	05:00:00	1668.90	1668.90	1663.54	1663.54	3056	0	0
2022.10.03	06:00:00	1663.47	1664.98	1663.47	1663.96	2296	0	0
2022.10.03	07:00:00	1663.97	1664.82	1662.09	1662.25	2652	0	0
2022.10.03	08:00:00	1662.22	1667.58	1661.97	1667.00	3283	0	0
2022.10.03	09:00:00	1667.16	1668.35	1662.12	1663.64	5252	0	0
2022.10.03	10:00:00	1663.58	1667.32	1661.87	1663.76	6625	0	0
2022.10.03	11:00:00	1663.70	1665.62	1661.12	1663.05	5936	0	0
2022.10.03	12:00:00	1663.06	1663.29	1659.68	1661.65	4985	0	0
2022.10.03	13:00:00	1661.66	1666.57	1659.71	1665.44	4578	0	0
2022.10.03	14:00:00	1665.43	1666.92	1663.83	1666.25	5268	0	0
2022.10.03	15:00:00	1666.27	1670.05	1663.88	1665.57	6948	0	0
2022.10.03	16:00:00	1665.53	1674.60	1665.35	1669.00	8115	0	0
2022.10.03	17:00:00	1669.10	1691.24	1669.10	1686.95	9076	0	0
2022.10.03	18:00:00	1686.98	1694.08	1686.80	1690.35	7487	0	0
2022.10.03	19:00:00	1690.39	1693.17	1687.28	1691.14	5707	0	0
2022.10.03	20:00:00	1691.21	1697.10	1689.90	1695.05	5029	0	0
2022.10.03	21:00:00	1695.03	1700.22	1694.46	1699.33	4703	0	0
2022.10.03	22:00:00	1699.31	1701.44	1695.25	1700.84	4458	0	0
2022.10.03	23:00:00	1700.60	1701.19	1698.50	1699.64	2018	0	0
2022.10.04	01:00:00	1699.04	1701.84	1698.17	1700.39	1705	0	0
2022.10.04	02:00:00	1700.41	1702.58	1700.14	1701.06	2024	0	0
2022.10.04	03:00:00	1701.02	1701.27	1697.58	1698.74	2855	0	0
2022.10.04	04:00:00	1698.85	1699.46	1695.50	1695.61	2981	0	0
2022.10.04	05:00:00	1695.64	1697.40	1695.21	1696.30	2949	0	0
2022.10.04	06:00:00	1696.35	1700.35	1695.32	1699.76	4125	0	0
2022.10.04	07:00:00	1699.80	1701.38	1697.46	1699.72	3701	0	0
2022.10.04	08:00:00	1699.76	1704.24	1697.66	1703.21	3426	0	0
2022.10.04	09:00:00	1703.29	1706.83	1701.77	1706.05	5789	0	0
2022.10.04	10:00:00	1706.13	1710.70	1704.91	1708.15	7004	0	0
2022.10.04	11:00:00	1708.11	1710.25	1706.06	1708.86	5743	0	0
2022.10.04	12:00:00	1708.88	1709.92	1705.59	1708.40	5537	0	0
2022.10.04	13:00:00	1708.35	1712.35	1705.87	1706.04	5349	0	0
2022.10.04	14:00:00	1706.01	1706.38	1700.52	1705.90	6223	0	0
2022.10.04	15:00:00	1705.83	1713.17	1704.05	1711.88	7191	0	0
2022.10.04	16:00:00	1711.91	1713.91	1706.35	1709.85	7647	0	0
2022.10.04	17:00:00	1709.94	1722.69	1709.94	1720.71	8204	0	0
2022.10.04	18:00:00	1720.73	1728.91	1720.05	1725.72	7106	0	0
2022.10.04	19:00:00	1725.73	1729.46	1722.96	1723.27	5926	0	0
2022.10.04	20:00:00	1723.28	1723.69	1720.08	1723.44	5395	0	0
2022.10.04	21:00:00	1723.48	1726.14	1722.72	1726.11	4320	0	0
2022.10.04	22:00:00	1726.05	1726.65	1722.69	1724.88	4448	0	0
2022.10.04	23:00:00	1724.82	1726.51	1724.82	1726.38	1889	0	0
2022.10.05	01:00:00	1725.01	1726.13	1724.58	1725.18	1199	0	0
2022.10.05	02:00:00	1725.06	1725.72	1723.70	1725.62	1578	0	0
2022.10.05	03:00:00	1725.63	1725.70	1721.47	1723.04	3556	0	0
2022.10.05	04:00:00	1723.01	1723.75	1718.60	1719.99	4560	0	0
2022.10.05	05:00:00	1719.98	1721.15	1717.88	1719.72	3794	0	0
2022.10.05	06:00:00	1719.80	1721.36	1718.48	1719.34	3110	0	0
2022.10.05	07:00:00	1719.35	1719.90	1717.55	1718.43	2532	0	0
2022.10.05	08:00:00	1718.36	1722.42	1718.06	1718.50	3576	0	0
2022.10.05	09:00:00	1718.70	1727.77	1717.78	1724.43	4586	0	0
2022.10.05	10:00:00	1724.52	1725.00	1715.07	1716.42	6483	0	0
2022.10.05	11:00:00	1716.41	1716.51	1709.86	1714.80	6142	0	0
2022.10.05	12:00:00	1714.78	1715.19	1706.10	1706.51	4812	0	0
2022.10.05	13:00:00	1706.50	1712.76	1703.20	1712.69	5509	0	0
2022.10.05	14:00:00	1712.71	1713.13	1705.16	1706.30	5632	0	0
2022.10.05	15:00:00	1706.21	1714.21	1704.36	1713.24	7143	0	0
2022.10.05	16:00:00	1713.28	1713.74	1705.70	1708.50	7803	0	0
2022.10.05	17:00:00	1707.34	1711.20	1700.53	1707.23	8751	0	0
2022.10.05	18:00:00	1707.34	1710.20	1706.96	1709.10	6530	0	0
2022.10.05	19:00:00	1709.16	1711.39	1708.01	1708.53	5057	0	0
2022.10.05	20:00:00	1708.54	1714.80	1707.65	1712.95	4565	0	0
2022.10.05	21:00:00	1712.95	1717.51	1712.48	1717.26	4791	0	0
2022.10.05	22:00:00	1717.25	1718.62	1715.84	1716.18	4314	0	0
2022.10.05	23:00:00	1716.25	1717.87	1715.60	1716.28	1885	0	0
2022.10.06	01:00:00	1716.05	1716.83	1714.78	1716.13	1234	0	0
2022.10.06	02:00:00	1716.18	1718.90	1716.12	1718.45	1363	0	0
2022.10.06	03:00:00	1718.45	1723.57	1718.01	1720.26	4190	0	0
2022.10.06	04:00:00	1720.32	1722.36	1719.28	1721.26	3554	0	0
2022.10.06	05:00:00	1721.21	1722.97	1720.17	1721.86	3266	0	0
2022.10.06	06:00:00	1721.76	1724.33	1721.21	1722.27	2787	0	0
2022.10.06	07:00:00	1722.26	1724.27	1721.20	1723.90	2373	0	0
2022.10.06	08:00:00	1723.98	1725.12	1721.45	1723.18	2865	0	0
2022.10.06	09:00:00	1723.13	1724.54	1721.03	1721.03	5062	0	0
2022.10.06	10:00:00	1721.03	1725.47	1719.75	1724.75	6373	0	0
2022.10.06	11:00:00	1724.69	1724.85	1714.04	1714.15	6132	0	0
2022.10.06	12:00:00	1714.17	1717.48	1713.42	1714.77	4818	0	0
2022.10.06	13:00:00	1714.78	1716.53	1712.82	1713.12	4796	0	0
2022.10.06	14:00:00	1713.15	1716.04	1710.89	1714.92	5585	0	0
2022.10.06	15:00:00	1714.92	1719.59	1714.25	1715.47	6426	0	0
2022.10.06	16:00:00	1715.41	1716.97	1710.35	1713.95	8267	0	0
2022.10.06	17:00:00	1713.88	1714.41	1708.27	1712.01	8214	0	0
2022.10.06	18:00:00	1712.02	1714.35	1708.21	1708.23	6562	0	0
2022.10.06	19:00:00	1708.19	1712.47	1706.96	1711.84	5617	0	0
2022.10.06	20:00:00	1711.88	1713.89	1710.74	1712.32	4165	0	0
2022.10.06	21:00:00	1712.38	1714.41	1710.56	1712.92	3894	0	0
2022.10.06	22:00:00	1712.91	1715.16	1712.68	1714.42	4069	0	0
2022.10.06	23:00:00	1714.32	1714.64	1712.41	1712.49	1742	0	0
2022.10.07	01:00:00	1712.41	1712.63	1710.86	1711.89	1032	0	0
2022.10.07	02:00:00	1711.86	1713.01	1711.28	1711.92	1215	0	0
2022.10.07	03:00:00	1711.96	1713.48	1710.90	1711.05	3058	0	0
2022.10.07	04:00:00	1711.06	1712.65	1709.58	1710.75	2943	0	0
2022.10.07	05:00:00	1710.60	1713.40	1709.14	1711.79	2473	0	0
2022.10.07	06:00:00	1711.81	1712.70	1709.41	1709.83	2367	0	0
2022.10.07	07:00:00	1709.85	1711.63	1709.42	1709.55	1956	0	0
2022.10.07	08:00:00	1709.58	1713.84	1709.58	1712.95	2594	0	0
2022.10.07	09:00:00	1712.90	1714.10	1708.44	1709.15	5309	0	0
2022.10.07	10:00:00	1709.17	1712.80	1708.88	1710.93	5653	0	0
2022.10.07	11:00:00	1710.87	1713.81	1709.47	1712.29	4742	0	0
2022.10.07	12:00:00	1712.32	1714.83	1711.05	1712.81	4274	0	0
2022.10.07	13:00:00	1712.89	1713.08	1706.22	1708.90	4389	0	0
2022.10.07	14:00:00	1708.91	1710.94	1707.26	1709.30	4329	0	0
2022.10.07	15:00:00	1709.14	1713.28	1690.70	1698.00	8077	0	0
2022.10.07	16:00:00	1697.98	1705.03	1696.04	1697.97	9044	0	0
2022.10.07	17:00:00	1697.91	1704.07	1693.91	1701.89	8389	0	0
2022.10.07	18:00:00	1701.90	1704.23	1699.59	1703.18	6871	0	0
2022.10.07	19:00:00	1703.14	1707.23	1699.42	1699.80	5549	0	0
2022.10.07	20:00:00	1699.83	1702.46	1698.99	1699.92	4545	0	0
2022.10.07	21:00:00	1699.94	1700.54	1696.70	1696.70	4040	0	0
2022.10.07	22:00:00	1696.68	1697.08	1693.27	1695.67	3996	0	0
2022.10.07	23:00:00	1695.42	1695.92	1694.32	1694.93	1372	0	0
2022.10.10	01:00:00	1696.17	1699.88	1695.07	1697.51	1700	0	0
2022.10.10	02:00:00	1697.50	1698.28	1695.84	1696.72	1482	0	0
2022.10.10	03:00:00	1696.86	1697.27	1692.86	1694.61	2794	0	0
2022.10.10	04:00:00	1694.61	1696.28	1691.87	1694.10	4779	0	0
2022.10.10	05:00:00	1694.09	1694.34	1691.24	1691.62	2972	0	0
2022.10.10	06:00:00	1691.62	1691.77	1687.20	1688.86	2283	0	0
